city,company,jobtitle,jobkey,description,url,expired
Beaverton,NIKE INC,Senior Financial Analyst  Innovation Planning,64ed179f177429bc,As the Senior Financial Analyst| Innovation Planning you will provide comprehensive financial management support to the Nike Explore Team to help us achieve our...,http://www.indeed.com/viewjob?jk=64ed179f177429bc&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Hillsboro,Washington County  OR,Management Analyst II,e6bf49504577801a,Performs financial analyses and statistical computations for various rate studies| financial models| and cost allocation plans. Management Analyst II....,http://www.indeed.com/viewjob?jk=e6bf49504577801a&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Vancouver,Spectrum,Financial Analyst,48699921fb6e07f3,Financial analysis| budget and forecasting preparation experience 2-3. Provides financial analysis and support for assigned business units:....,http://www.indeed.com/viewjob?jk=48699921fb6e07f3&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Hillsboro,Intel,2018 Senior Financial Analyst- Graduate,2a8cb0e85ec9b922,Financial statement analysis. Financial planning and analysis. As a Senior Finance Analyst at Intel| you will utilize and apply advanced financial modeling|...,http://www.indeed.com/viewjob?jk=2a8cb0e85ec9b922&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,Principal Financial Group,Research Analyst / Trader - Morley Financial,e80f5221fe943a3a,Bachelor’s degree required| MBA preferred with emphasis in finance| economics or accounting. Morley Financial Services (stable value affiliate of Principal...,http://www.indeed.com/viewjob?jk=e80f5221fe943a3a&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,Viewpoint  Inc.,Operations Analyst,0268ed3bbcd7f2d0,Bachelor’s degree preferably majoring in Business or related Information Technology discipline| plus 5 years’ experience in business/accounting| training or...,http://www.indeed.com/viewjob?jk=0268ed3bbcd7f2d0&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,Bright.md Inc.,Business Analyst,c979ae6edde14e74,For many projects| Business Analysts drive the creation of implementation plans and tactics to maximize results....,http://www.indeed.com/viewjob?jk=c979ae6edde14e74&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Lake Oswego,Bank of America,Financial Advisor Development Program,b094505472cb9431,Chartered Financial Analyst (CFA). Certified Financial Planner (CFP). The Practice Management Development program is designed for professionals who are ready to...,http://www.indeed.com/viewjob?jk=b094505472cb9431&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,Pacific Continental Bank,Credit Analyst,c7c9f3d0192af742,Credit analysts are responsible for supporting the lending staff by gathering data and conducting a wide array of financial and risk assessment analyses on...,http://www.indeed.com/viewjob?jk=c7c9f3d0192af742&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Beaverton,Genesis Financial Solutions  Inc.,Operations Reporting Analyst,c8acbb7a3d2a18ef,A Bachelor’s Degree in Business| Economics| Finance or related field or equivalent experience. Designs| develops| and maintains servicing operations reports to...,http://www.indeed.com/viewjob?jk=c8acbb7a3d2a18ef&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Hillsboro,Thermo Fisher Scientific,Sr. Financial Analyst,be7d96085fbd1a55,Perform special projects and ad-hoc financial reporting as required. Strong financial system capabilities and desire to improve processes using system tools....,http://www.indeed.com/viewjob?jk=be7d96085fbd1a55&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,KinderCare Education,Senior Financial Analyst  Business Development,fbdeaef24a6c6395,Senior Financial Analyst - Business Development| KinderCare Education at Work. The Senior Financial Analyst –Business Development is a key member and full...,http://www.indeed.com/viewjob?jk=fbdeaef24a6c6395&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Gresham,Mt. Hood Community College,Compensation and Benefits Analyst,438de73cdb0d8b10,Serve as a technical resource to College personnel concerning employee benefits information| insurance plans| protected leave| accommodation| enrollment options...,http://www.indeed.com/viewjob?jk=438de73cdb0d8b10&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,The Standard,Sr Strategic Fin Analyst,0876b211205b8634,Develops complex financial models and analysis using advanced analytical techniques and financial systems. Mentors analysts and others....,http://www.indeed.com/viewjob?jk=0876b211205b8634&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Tualatin,Lam Research,Financial Analyst 5,92ef514cb2e2953b,Experienced analyst with expertise in operational Finance. Financial Analyst supports the Deposition division and Business Finance in running the business....,http://www.indeed.com/viewjob?jk=92ef514cb2e2953b&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,Key Bank,2018 KeyBanc Capital Markets  Technology Internship - Portland  OR,76aee466e75ce85f,All Key Analysts begin their career with the JumpStart Program| a unique onboarding experience for new college graduates....,http://www.indeed.com/viewjob?jk=76aee466e75ce85f&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Hillsboro,JLL,Operations Analyst,8b171b009d1accbc,Start a lasting career with JLL today! Support compliance with Jones Lang LaSalle minimum audit and compliance standards in facility management| financial...,http://www.indeed.com/viewjob?jk=8b171b009d1accbc&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Tigard,Trillium Community Health Plan,Finance Analyst IV,cb6fd6321f07f669,Lead various financial projects. Handle complex and high level financial analysis. Compile and analyze financial information for the company....,http://www.indeed.com/viewjob?jk=cb6fd6321f07f669&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Tualatin,Lam Research,Finance Controls Analyst,88807d1252a88b8c,Sox Coordinator - Process &amp; policy adherence / Lead the Global Operations Team to ensure full Sox Compliance and continual improvements....,http://www.indeed.com/viewjob?jk=88807d1252a88b8c&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,Waste Connections,Staff Accountant,77c442228b4bb932,Performing monthly financial close functions through preparation of financial statements for each designated operating location....,http://www.indeed.com/viewjob?jk=77c442228b4bb932&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Vancouver,Holland Residential,Financial Operations Analyst,b1109b6541c9d58e,Create| maintain and evaluate financial and statistical models used to support operational decisions including and not limited to the Operational Dashboard and...,http://www.indeed.com/viewjob?jk=b1109b6541c9d58e&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,Simple Finance,Financial Planning & Analysis Manager,87a6cdfb4e98390a,Manage &amp; coach a senior financial analyst. 5-7 years experience in budgeting| forecasting| financial business partnership| financial modeling and financial...,http://www.indeed.com/viewjob?jk=87a6cdfb4e98390a&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Clackamas,Pacific Seafood,Operations Analyst,6a2497c0b7575aca,6 paid holidays. Bachelor’s degree or five or more years’ of related experience. Responsible for providing operational leadership with the financial information...,http://www.indeed.com/viewjob?jk=6a2497c0b7575aca&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,DANONE,Manufacturing Cost Analyst--Dannon,c15c86d851ca8a2c,At least 2 years experience in Manufacturing-based financial analysis. Be a visible financial leader in an active| factory-floor environment....,http://www.indeed.com/viewjob?jk=c15c86d851ca8a2c&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Portland,DAVID DOUGLAS SD 40,Classified- Exempt Accounting Analyst,35fbacb4af0bf17f,CLASSIFIED - EXEMPT ACCOUNTING ANALYST. General accounting experience should include processing complex financial transactions| recordkeeping and preparation of...,http://www.indeed.com/viewjob?jk=35fbacb4af0bf17f&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhqu2a3ckd3n,false
Oregon City,GENERAL DISTRIBUTORS INC,Operations Analyst,8d1ae4ef9f9d0fd6,Ability to read| write| speak and comprehend the English language to analyze and interpret common technical journals financial reports| and legal documents....,http://www.indeed.com/viewjob?jk=8d1ae4ef9f9d0fd6&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,State of Oregon,Revenue and Grant Accountant (Accountant 2 - Limited Duration Opportunity),6c39adc15a5af000,Attach Veterans' Preference documentation | if you are requesting veterans' preference. For over 50 years| the Oregon Commission for the Blind (OCB) has been an...,http://www.indeed.com/viewjob?jk=6c39adc15a5af000&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Umpqua Bank,Model Risk Analyst - Portland,cc0e77fb84616d1f,Certification as Financial Risk Manager (FRM)| Professional Risk Manager (PRMIA)| Chartered Financial Analyst (CFA)| or Certificate in Quantitative Finance (CQF...,http://www.indeed.com/viewjob?jk=cc0e77fb84616d1f&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Portland General Electric,Rates & Regulatory Affairs Analyst III (R17-509),da963b5b085799ec,Negotiate resolution of multi-company or multi-industry technical matters with analysts external to the company....,http://www.indeed.com/viewjob?jk=da963b5b085799ec&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Umpqua Bank,Commercial Credit Analyst - Portland,b7f4a7fb153d686c,Spreads financial statements and related information to financial spreadsheets and/or software programs for analysis....,http://www.indeed.com/viewjob?jk=b7f4a7fb153d686c&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Clackamas,Duracell,Senior Financial Analyst - Food Segment,4349c1d344d054e7,We are searching for a highly talented| ambitious| Senior Financial Analyst with a proven track record of supporting and improving financial and procurement...,http://www.indeed.com/viewjob?jk=4349c1d344d054e7&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Hewlett Packard Enterprise,Sales Operations Analyst,22596b0a544f9a66,Works independently to construct complex statistical and financial models to forecast business performance. Extensive knowledge of Excel| Access| statistical...,http://www.indeed.com/viewjob?jk=22596b0a544f9a66&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Tigard,U.S. Bank,Financial Analyst Team Lead,93999e51ab4f7d18,Financial Analyst Team Lead-170027091. Provides guidance and training to less experienced financial analysts....,http://www.indeed.com/viewjob?jk=93999e51ab4f7d18&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Schnitzer Steel Industries Inc.,Credit & Collections Analyst,d5969872d0e51196,A solid understanding of the credit function and proven ability to analyze financial statements. Discuss accounts of concern with Credit Supervisor and/or Lead...,http://www.indeed.com/viewjob?jk=d5969872d0e51196&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Clackamas,Kaiser Permanente,Pricing and Underwriting Analyst II,8e3d835e2e54e4f6,Demonstrated problem-solving skills| particularly financial and statistical. Bachelor's degree in business administration| health care administration|...,http://www.indeed.com/viewjob?jk=8e3d835e2e54e4f6&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
,Home Forward,General Ledger Accountant,e283c00ef6796d20,Work with Financial Business Analysts to create financial and accounting reports and analyses. Review and evaluate financial transactions of property management...,http://www.indeed.com/viewjob?jk=e283c00ef6796d20&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Daimler,Data Analyst (L7),3e7f6473a0297eb1,Data Analyst (L7). And when you work for a Daimler company| you join a global network of over 250|000 dedicated employees on 6 continents who share your passion...,http://www.indeed.com/viewjob?jk=3e7f6473a0297eb1&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Moda Health,Medicaid Data Analyst,26bc99336bd9f957,As a Dental Data Analyst| you will be a critical resource to the Moda team in our efforts to manage health care costs| improve quality| and increase dental...,http://www.indeed.com/viewjob?jk=26bc99336bd9f957&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Bank of the West,Credit Analyst - Business Banking,80590f93c26fadbb,Prepares financial models including obtaining and analyzing all necessary financial data using specialized commercial credit analysis software....,http://www.indeed.com/viewjob?jk=80590f93c26fadbb&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Ardon,Regulatory Analyst,97dbd88f91ea8f81,We work to build trusted relationships and to be a resource that patients can turn to for help. Demonstrate the behavioral and technical competencies necessary...,http://www.indeed.com/viewjob?jk=97dbd88f91ea8f81&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,The Portland Clinic,Epic Ambulatory Analyst,471f6cdc661e4075,To act as the primary resource dedicated to designing| building| testing| and implementation in collaboration with appropriate departments....,http://www.indeed.com/viewjob?jk=471f6cdc661e4075&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Umpqua Bank,Continuous Monitoring Analyst - Portland,b640b4a4b0f21b35,Umpqua Bank is seeking a Continuous Monitoring Analyst for our Portland office. Intermediate knowledge of regulatory compliance requirements of the financial...,http://www.indeed.com/viewjob?jk=b640b4a4b0f21b35&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Welocalize,Financial Analyst Partner,9436b480671409a8,Bachelor's degree or 5 years of experience as a Financial Analyst or Financial Business Partner. Financial Business Partner*....,http://www.indeed.com/viewjob?jk=9436b480671409a8&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Newberg,a-dec,Financial Planning & Analysis Manager,b6cc4185a5f77801,Supports and develops financial models for the Director of Finance to use in evaluating functional proposals with financial implications| including marketing...,http://www.indeed.com/viewjob?jk=b6cc4185a5f77801&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Moda Health,Actuarial Analyst,01aad5d18d9ef5b5,This position also collaborates with the Accounting and Finance departments in preparing financial statements and performing financial analyses....,http://www.indeed.com/viewjob?jk=01aad5d18d9ef5b5&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,KeyBank,2018 KeyBanc Capital Markets  Mosaic Internship,60ed1aa15bd6aac3,All Key Analysts begin their career with the JumpStart Program| a unique onboarding experience for new college graduates....,http://www.indeed.com/viewjob?jk=60ed1aa15bd6aac3&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,D.A. Davidson & Co.,Institutional Equity Research Associate,0ed2c560d6c8d3b2,Associates become experts in financial modeling and proprietary research techniques. Bachelor’s Degree with a minimum 3.5 GPA....,http://www.indeed.com/viewjob?jk=0ed2c560d6c8d3b2&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Vancouver,Waste Connections  Inc.,Pricing Analyst,baf4135892ad51f6,Our Pricing Analysts instantaneously make an impact on the bottom line by understanding our business end to end and being agents of change and process...,http://www.indeed.com/viewjob?jk=baf4135892ad51f6&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,Hyster-Yale Group,Lead Reporting Analyst,8f01837c3f462ad7,Lead Reporting Analyst. This position provides support for selecting| implementing| upgrading| configuring and maintaining global finance systems including a...,http://www.indeed.com/viewjob?jk=8f01837c3f462ad7&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Milwaukie,Bob's Red Mill Natural Foods,Sales Junior Category Analyst,3db3c78ff7c1b1ff,The Junior Category Analyst will be an analyst in the Bob's Red Mill Sales market data/panel data environment....,http://www.indeed.com/viewjob?jk=3db3c78ff7c1b1ff&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvVxMla88Q-PfheIHhIIXF2D&indpubnum=2849821278263879&atk=1btbdhr6ra48q8n6,false
Portland,XPO Logistics,Accounts Payable Analyst,21fd49486df36e6c,As the Accounts Payable Analyst Associate| you will produce| audit| and distribute financial reports and manage the AP workflow tool....,http://www.indeed.com/viewjob?jk=21fd49486df36e6c&qd=It58WvWvRiWAhLiD1H0pL3ixFDXZIdYdJjdysYLKFtyTNCrH_VpRtQRfHZfVkp5QlcmwDj2H0tQWXUsvmsn_27S_aCDYoMH54fUSlZOxSvUVz4afpprZXKLqiLU46MMv&indpubnum=2849821278263879&atk=1btbdhrg5a54obqv,false
